OSEBuildingID,BuildingType,PrimaryPropertyType,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,NaturalGasAvailabe,SteamAvailabe
36087,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.72664,-122.34823,1984,1.0,4,56800,0,56800,Multifamily Housing,56800.0,,,,,74.0,2119729.0,False,Compliant,,48.85,True,False
36587,NonResidential,Other,CENTRAL,47.61674,-122.30207,1991,1.0,1,45000,0,45000,Fitness Center/Health Club/Gym,45000.0,Swimming Pool,0.0,,,,3769240.5,False,Compliant,,137.66,True,False
37008,NonResidential,Other,GREATER DUWAMISH,47.59544,-122.33159,1999,1.0,6,333698,0,333698,Parking,432903.0,Other - Entertainment/Public Assembly,333698.0,,,,14658050.0,False,Compliant,,295.42,True,False
37248,NonResidential,Warehouse,GREATER DUWAMISH,47.55066,-122.31787,1904,1.0,4,72859,0,72859,Non-Refrigerated Warehouse,72859.0,,,,,55.0,1577083.25,False,Compliant,,12.43,True,False
39332,SPS-District K-12,K-12 School,SOUTHEAST,47.52374,-122.27201,2009,1.0,2,138705,0,138705,K-12 School,138705.0,,,,,84.0,5344758.0,True,Error - Correct Default Data,,124.77,True,False
39673,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,47.55304,-122.3633,2002,1.0,3,20000,0,20000,Multifamily Housing,23752.0,,,,,89.0,548126.375,False,Compliant,,3.63,False,False
39768,Multifamily HR (10+),High-Rise Multifamily,EAST,47.61022,-122.324,2012,1.0,17,236148,0,236148,Multifamily Housing,193868.0,Parking,35616.0,,,69.0,9650151.0,False,Compliant,,236.05,True,False
40008,NonResidential,Mixed Use Property,GREATER DUWAMISH,47.5823,-122.32937,2004,1.0,3,21947,0,21947,Other,14877.0,Office,12023.0,Parking,4920.0,,1658135.375,False,Compliant,,37.83,True,False
40028,NonResidential,Warehouse,NORTHEAST,47.68454000000001,-122.26235,1940,1.0,0,384772,0,384772,Non-Refrigerated Warehouse,349953.0,Office,63872.0,,,69.0,16139557.0,False,Compliant,,391.7,True,False
40031,NonResidential,Medical Office,NORTHEAST,47.6824,-122.26223,1960,1.0,0,30287,0,30287,Medical Office,28050.0,,,,,32.0,2279632.5,False,Compliant,,32.72,True,False
40034,NonResidential,Small- and Mid-Sized Office,NORTHEAST,47.68254,-122.26299,1960,1.0,0,21931,0,21931,Office,31845.0,Office,31845.0,,,32.0,4292216.0,False,Compliant,,145.11,True,False
40067,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.60148,-122.33379,1985,1.0,6,73102,0,73102,Office,92723.0,Parking,18364.0,,,84.0,4483478.0,False,Compliant,,30.03,False,False
40348,NonResidential,Mixed Use Property,EAST,47.62256,-122.32092,1916,1.0,2,140823,59401,81422,Parking,89820.0,Supermarket/Grocery Store,64000.0,Multifamily Housing,41014.0,,2778832.75,False,Compliant,,28.85,True,False
40388,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.65322000000001,-122.39202,1968,1.0,4,24386,0,24386,Multifamily Housing,24386.0,,,,,76.0,602367.6875,False,Compliant,,4.01,False,False
40447,Nonresidential COS,Mixed Use Property,GREATER DUWAMISH,47.57918,-122.32075,1966,5.0,1,87458,0,87458,Office,41097.0,Distribution Center,39772.0,Other,6275.0,,9271981.0,False,Compliant,,270.63,True,False
40529,Multifamily LR (1-4),Low-Rise Multifamily,GREATER DUWAMISH,47.58814,-122.31816,1968,1.0,4,35796,0,35796,Multifamily Housing,35796.0,,,,,65.0,1082554.25,False,Compliant,,6.98,False,False
41068,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.72883,-122.34862,1990,1.0,4,43228,0,43228,Multifamily Housing,43228.0,,,,,100.0,987194.625,False,Compliant,,6.64,False,False
41070,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.72883,-122.34862,1990,1.0,4,35560,0,35560,Multifamily Housing,43228.0,,,,,100.0,664131.3125,False,Compliant,,4.49,False,False
41527,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.61958,-122.35378,2011,1.0,7,36179,0,36179,Multifamily Housing,28309.0,Parking,2930.0,,,41.0,1602826.875,False,Compliant,,34.22,True,False
41928,NonResidential,Supermarket / Grocery Store,NORTH,47.71864,-122.312,2011,1.0,1,51400,0,51400,Supermarket/Grocery Store,51841.0,Parking,0.0,,,74.0,12081430.0,False,Compliant,,303.69,True,False
41987,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.6212,-122.36016,2011,1.0,6,290520,0,290520,Multifamily Housing,203481.0,,,,,87.0,7084125.0,False,Compliant,,186.16,True,False
42067,Multifamily MR (5-9),Mixed Use Property,EAST,47.61590576,-122.3203888,2010,0.0,6,184980,0,184980,Multifamily Housing,88132.0,Parking,54452.0,Residence Hall/Dormitory,17186.0,90.0,6985374.5,False,Compliant,,154.39,True,False
42069,NonResidential,Small- and Mid-Sized Office,LAKE UNION,47.64779,-122.33352,1993,1.0,1,26263,0,26263,Office,26263.0,,,,,64.0,1671740.25,False,Compliant,,11.4,False,False
42070,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHEAST,47.56185,-122.29363,2010,1.0,4,88449,0,88449,Multifamily Housing,79257.0,Office,4281.0,Retail Store,3610.0,,4043773.5,False,Compliant,,66.37,True,False
42074,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,47.67857,-122.26172,2011,1.0,3,31930,0,31930,Multifamily Housing,31930.0,,,,,86.0,871502.6875,False,Compliant,,5.87,False,False
42076,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,47.72033,-122.29213,2011,1.0,4,138121,0,138121,Multifamily Housing,136923.0,Other,794.0,Office,404.0,,4668408.0,False,Compliant,,139.12,True,False
42087,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,47.66368,-122.31553999999998,2011,1.0,6,39636,0,39636,Multifamily Housing,41000.0,,,,,47.0,1747203.75,False,Compliant,,11.91,True,False
42168,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,47.6779,-122.26166,2011,1.0,3,29646,0,29646,Multifamily Housing,29744.0,,,,,81.0,834360.5,False,Compliant,,5.51,False,False
43247,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.6197,-122.32253,1927,1.0,3,29656,0,29656,Multifamily Housing,29656.0,,,,,87.0,937759.8125,False,Compliant,,21.37,True,False
43867,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.59801,-122.32544,1927,1.0,5,39493,8500,30993,Multifamily Housing,24015.0,Restaurant,8700.0,Parking,8500.0,,4133811.0,False,Compliant,,155.47,True,False
43948,Nonresidential COS,Other,GREATER DUWAMISH,47.54277,-122.31626,1906,1.0,2,39212,0,39212,Other,39212.0,,,,,,72370.39844,False,Non-Compliant,Low outlier,0.5,False,False
44187,Multifamily MR (5-9),Mid-Rise Multifamily,CENTRAL,47.60786,-122.31586,2011,1.0,5,140254,0,140254,Multifamily Housing,108099.0,Parking,18913.0,Retail Store,14975.0,94.0,4596143.0,False,Compliant,,90.73,True,False
44267,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,47.67928,-122.26177,1947,1.0,3,38264,0,38264,Multifamily Housing,38264.0,,,,,51.0,1786300.0,False,Compliant,,53.12,True,False
45287,Nonresidential COS,Other,CENTRAL,47.60668,-122.30242,1968,0.0,1,21400,0,21400,Other - Recreation,11737.0,Fitness Center/Health Club/Gym,9003.0,Swimming Pool,0.0,,5427452.5,False,Compliant,,158.6,True,False
45927,NonResidential,Laboratory,EAST,47.60427,-122.32311,2000,1.0,8,178000,0,178000,Laboratory,181930.0,,,,,,55068016.0,False,Compliant,,2549.47,False,True
46427,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.61338,-122.31593,2012,1.0,6,102696,0,102696,Multifamily Housing,102696.0,Parking,20984.0,,,98.0,2678970.0,False,Compliant,,47.14,True,False
48287,NonResidential,Large Office,GREATER DUWAMISH,47.5735,-122.32238999999998,2005,1.0,4,162157,0,162157,Office,88698.0,Other - Services,72726.0,,,,41225944.0,False,Compliant,,537.03,True,False
49467,Multifamily MR (5-9),Mid-Rise Multifamily,CENTRAL,47.60642,-122.31637,2012,1.0,6,57495,0,57495,Multifamily Housing,45113.0,Parking,5866.0,Other,4596.0,98.0,1379927.25,False,Compliant,,30.78,True,False
49687,NonResidential,Supermarket / Grocery Store,MAGNOLIA / QUEEN ANNE,47.6239,-122.35756,2003,1.0,4,33997,0,33997,Supermarket/Grocery Store,33997.0,Parking,30000.0,,,23.0,9086338.0,False,Compliant,,94.63,True,False
49693,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHWEST,47.73168,-122.34777,2010,1.0,6,375502,137061,238441,Multifamily Housing,375502.0,,,,,100.0,8474710.0,False,Compliant,,376.57,True,False
49695,NonResidential,Large Office,LAKE UNION,47.62037,-122.33627,2012,1.0,11,526423,0,526423,Office,400536.0,Parking,182439.0,Other,7177.0,97.0,17463744.0,False,Compliant,,163.19,True,False
49697,NonResidential,Mixed Use Property,DOWNTOWN,47.60121,-122.33518,1902,1.0,6,74211,0,74211,Office,33279.0,Multifamily Housing,29878.0,Parking,8421.0,97.0,1438856.625,False,Compliant,,9.46,False,False
49698,Multifamily MR (5-9),Mid-Rise Multifamily,CENTRAL,47.61687,-122.30796,2012,1.0,6,174654,0,174654,Multifamily Housing,124279.0,Parking,49395.0,"Personal Services (Health/Beauty, Dry Cleaning, etc)",2620.0,75.0,3743815.75,False,Compliant,,35.43,True,False
49699,NonResidential,Warehouse,SOUTHEAST,47.51098,-122.27817,1988,1.0,2,45700,0,45700,Non-Refrigerated Warehouse,293707.0,,,,,99.0,1547490.125,False,Compliant,,15.5,True,False
49703,SPS-District K-12,K-12 School,MAGNOLIA / QUEEN ANNE,47.64342,-122.3997,1952,1.0,1,116101,0,116101,K-12 School,119685.0,,,,,,0.0,False,Missing Data,,265.21,True,False
49704,Multifamily MR (5-9),Mid-Rise Multifamily,BALLARD,47.66838,-122.37199,2012,1.0,6,177528,0,177528,Multifamily Housing,128621.0,Parking,48907.0,,,99.0,4431765.5,False,Compliant,,100.59,True,False
49705,Nonresidential COS,Other,NORTHEAST,47.68212,-122.2633,1929,8.0,0,502030,0,502030,Other - Recreation,564258.0,,,,,,20672948.0,False,Compliant,,549.11,True,False
49706,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.61543,-122.32474,2011,1.0,6,153767,0,153767,Multifamily Housing,153767.0,Parking,40584.0,,,92.0,4485060.0,False,Compliant,,95.26,True,False
49707,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.62277,-122.35639,2012,1.0,6,43762,0,43762,Multifamily Housing,27849.0,Parking,11512.0,,,97.0,685504.8125,False,Compliant,,4.64,False,False
49709,NonResidential,Other,NORTHWEST,47.71286,-122.33635,2012,1.0,2,53575,0,53575,Urgent Care/Clinic/Other Outpatient,53575.0,,,,,,31803568.0,False,Compliant,,619.9,True,False
49710,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.62031168,-122.3208406,2012,1.0,7,224577,0,224577,Multifamily Housing,246342.0,Parking,107368.0,Retail Store,13772.0,100.0,7895507.5,False,Compliant,,170.98,True,False
49712,NonResidential,Large Office,GREATER DUWAMISH,47.58995,-122.33472,2012,1.0,6,157345,0,157345,Office,157345.0,,,,,63.0,11666007.0,False,Compliant,,92.07,True,False
49714,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.60570526,-122.3203506,2012,1.0,6,94933,0,94933,Multifamily Housing,100419.0,Parking,31709.0,,,100.0,2921981.25,False,Compliant,,65.19,True,False
49715,NonResidential,Residence Hall,NORTHEAST,47.65642,-122.31475,2012,1.0,5,136758,0,136758,Residence Hall/Dormitory,207017.0,,,,,90.0,6662918.5,False,Compliant,,175.46,True,False
49716,NonResidential,Residence Hall,NORTHEAST,47.65599,-122.31385,2012,1.0,7,192259,0,192259,Residence Hall/Dormitory,188118.0,Supermarket/Grocery Store,7000.0,,,72.0,9286532.0,False,Compliant,,191.97,True,False
49717,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHEAST,47.56337,-122.29446000000002,2012,1.0,4,43210,0,43210,Multifamily Housing,43210.0,Parking,8050.0,,,56.0,1856761.875,False,Compliant,,39.88,True,False
49718,Nonresidential COS,Other,GREATER DUWAMISH,47.53246,-122.33304,2012,2.0,2,137138,0,137138,Other - Utility,138602.0,,,,,,5574345.0,False,Compliant,,38.17,False,False
49719,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.63662,-122.35738,2012,1.0,4,74964,0,74964,Multifamily Housing,45700.0,Parking,24942.0,,,83.0,2277238.25,False,Compliant,,80.27,True,False
49721,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.63683,-122.38658,2012,1.0,3,21753,0,21753,Multifamily Housing,20890.0,,,,,33.0,900955.1875,False,Compliant,,12.56,True,False
49722,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHWEST,47.56189000000001,-122.37706,2012,1.0,5,59205,0,59205,Multifamily Housing,51436.0,Parking,9023.0,,,94.0,1797357.75,False,Compliant,,38.92,True,False
49725,NonResidential,Other,EAST,47.60989,-122.32659,2012,1.0,7,267470,0,267470,Other,160482.0,Hospital (General Medical & Surgical),106988.0,,,,42715544.0,False,Compliant,,1597.56,False,True
49728,Multifamily HR (10+),High-Rise Multifamily,DOWNTOWN,47.61531,-122.34041,2012,1.0,24,602398,0,602398,Multifamily Housing,736307.0,Parking,117302.0,,,73.0,26200772.0,False,Compliant,,542.74,True,False
49729,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.62600000000001,-122.34278,2012,0.0,7,119219,0,119219,Multifamily Housing,131890.0,,,,,99.0,3288605.5,False,Compliant,,87.18,True,False
49730,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.62736,-122.34264,2012,1.0,7,334785,0,334785,Multifamily Housing,256573.0,Parking,75681.0,Food Service,2532.0,95.0,10233810.0,False,Compliant,,287.57,True,False
49731,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,47.66761,-122.31272,2012,1.0,7,74421,0,74421,Multifamily Housing,60084.0,,,,,35.0,3800515.0,False,Compliant,,99.65,True,False
49732,NonResidential,Hospital,NORTHEAST,47.66201,-122.28386,2013,1.0,8,330000,0,330000,Hospital (General Medical & Surgical),241500.0,,,,,58.0,57764408.0,False,Compliant,,1789.69,True,False
49733,Multifamily HR (10+),High-Rise Multifamily,DOWNTOWN,47.60336,-122.33615,2013,1.0,16,194228,73392,120836,Multifamily Housing,202675.0,Parking,71418.0,,,62.0,8101542.5,False,Compliant,,123.15,True,False
49734,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,47.65082,-122.34348,2012,1.0,4,31962,0,31962,Multifamily Housing,29788.0,Parking,20492.0,,,92.0,1022276.375,False,Compliant,,6.93,False,False
49735,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.70539,-122.34508,2012,1.0,4,54771,0,54771,Multifamily Housing,52596.0,,,,,97.0,1228963.75,False,Compliant,,8.65,True,False
49736,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,47.55238,-122.36266,2013,1.0,4,27950,0,27950,Multifamily Housing,27950.0,,,,,42.0,2388272.5,False,Compliant,,73.39,True,False
49737,NonResidential,Retail Store,MAGNOLIA / QUEEN ANNE,47.62503,-122.35642,1918,1.0,3,43832,0,43832,Retail Store,24588.0,Hotel,17558.0,Parking,1686.0,67.0,4085534.75,False,Compliant,,144.41,True,False
49738,NonResidential,Other,SOUTHWEST,47.5596,-122.38459,1987,1.0,6,146363,0,146363,Strip Mall,146363.0,,,,,,12145596.0,False,Compliant,,325.94,True,False
49739,Multifamily MR (5-9),Mid-Rise Multifamily,LAKE UNION,47.62023,-122.33227,2013,1.0,6,41502,0,41502,Multifamily Housing,43186.0,,,,,82.0,2406215.0,False,Compliant,,76.5,True,False
49767,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.61449,-122.3287,2013,1.0,7,88974,3202,85772,Multifamily Housing,89799.0,Parking,12346.0,,,94.0,2691752.5,False,Compliant,,54.04,True,False
49771,Multifamily MR (5-9),Senior Care Community,NORTHWEST,47.73074,-122.34723,2012,1.0,7,120000,0,120000,Senior Care Community,120000.0,Parking,37070.0,,,100.0,5313724.5,False,Compliant,,122.35,True,False
49772,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.62574,-122.34462,2013,1.0,4,108872,0,108872,Multifamily Housing,86258.0,Parking,19614.0,,,85.0,2595029.5,False,Compliant,,16.82,False,False
49775,NonResidential,Supermarket / Grocery Store,SOUTHWEST,47.57984,-122.38577,2011,1.0,1,67263,0,67263,Supermarket/Grocery Store,67263.0,,,,,78.0,15210667.0,False,Compliant,,352.77,True,False
49776,NonResidential,Large Office,DOWNTOWN,47.61156,-122.34401,1988,1.0,13,354086,149326,204760,Office,193393.0,Parking,149326.0,Multifamily Housing,38225.0,88.0,14070366.0,False,Compliant,,147.84,True,False
49777,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.62194,-122.35972,2013,1.0,6,21762,0,21762,Multifamily Housing,30216.0,Parking,5809.0,,,96.0,1135424.25,False,Compliant,,24.54,True,False
49778,NonResidential,Worship Facility,NORTHEAST,47.6709,-122.27054,2008,1.0,2,70292,0,70292,Worship Facility,70292.0,,,,,37.0,2145036.25,False,Compliant,,57.59,True,False
49779,Multifamily MR (5-9),Mid-Rise Multifamily,CENTRAL,47.59946,-122.30561000000002,2013,0.0,6,38407,0,38407,Multifamily Housing,43793.0,,,,,50.0,1509575.75,False,Compliant,,9.95,False,False
49780,NonResidential,Other,DOWNTOWN,47.61449,-122.33956,1975,1.0,7,90679,35120,55559,Data Center,60000.0,Parking,30700.0,,,100.0,41680640.0,False,Compliant,,290.57,False,False
49781,Multifamily MR (5-9),Mid-Rise Multifamily,BALLARD,47.66925,-122.38115,2013,1.0,7,51287,0,51287,Multifamily Housing,42215.0,Office,5794.0,Medical Office,1467.0,,2756073.25,False,Compliant,,68.98,True,False
49783,NonResidential,Laboratory,LAKE UNION,47.62351,-122.34135,2013,0.0,8,339591,114010,225581,Laboratory,172793.0,Parking,139241.0,Convenience Store without Gas Station,294.0,,42959812.0,False,Compliant,,1088.25,True,False
49785,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,47.6763,-122.31756,2013,1.0,6,84577,0,84577,Multifamily Housing,38919.0,Parking,19700.0,,,90.0,1959221.25,False,Compliant,,47.93,True,False
49786,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61441,-122.3457,2013,1.0,8,53708,0,53708,Multifamily Housing,89000.0,Parking,25100.0,Restaurant,4850.0,27.0,6400496.5,False,Compliant,,161.23,True,False
49787,Multifamily LR (1-4),Low-Rise Multifamily,BALLARD,47.65671,-122.36174,2013,1.0,4,56184,0,56184,Multifamily Housing,36565.0,Parking,19538.0,,,90.0,1164848.25,False,Compliant,,23.14,True,False
49788,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.6042,-122.31918,2013,1.0,6,31981,0,31981,Multifamily Housing,31981.0,,,,,100.0,892695.5,False,Compliant,,6.04,False,False
49789,Multifamily HR (10+),High-Rise Multifamily,DOWNTOWN,47.61447,-122.34101,2013,1.0,24,295754,0,295754,Multifamily Housing,241268.0,Parking,50236.0,Restaurant,4532.0,55.0,10475740.0,False,Compliant,,251.43,True,False
49790,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.62265,-122.32616000000002,2013,1.0,6,24457,0,24457,Multifamily Housing,37618.0,Parking,6936.0,,,100.0,1075506.75,False,Compliant,,24.7,True,False
49791,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.61506,-122.31315,2013,1.0,6,51424,0,51424,Multifamily Housing,51424.0,Parking,25920.0,,,99.0,1265137.75,False,Compliant,,9.86,True,False
49858,NonResidential,K-12 School,EAST,47.61386,-122.32647,2014,1.0,2,35780,0,35780,K-12 School,38000.0,,,,,22.0,2962615.25,False,Compliant,,51.59,True,False
49792,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHWEST,47.70314000000001,-122.35604,2013,3.0,5,198202,0,198202,Multifamily Housing,198202.0,Parking,61291.0,Swimming Pool,0.0,100.0,6631734.5,False,Compliant,,176.88,True,False
49793,NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,47.63449,-122.37661,2013,1.0,3,105061,28217,76844,Office,83533.0,Parking,28217.0,,,100.0,1420513.25,False,Compliant,,9.5,False,False
49796,Multifamily MR (5-9),Mid-Rise Multifamily,DELRIDGE,47.56709,-122.36488,2013,1.0,6,227672,0,227672,Multifamily Housing,227672.0,,,,,70.0,5415620.0,False,Compliant,,49.26,True,False
49797,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.59666,-122.31253,2013,1.0,3,62662,14989,47673,Office,47000.0,,,,,67.0,2626698.25,False,Compliant,,20.1,True,False
49798,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,47.65701,-122.34269,2013,1.0,4,28200,0,28200,Multifamily Housing,26000.0,Parking,686.0,,,26.0,827881.125,False,Compliant,,5.47,False,False
49800,Multifamily LR (1-4),Low-Rise Multifamily,BALLARD,47.67758,-122.37702,2013,1.0,4,83999,0,83999,Multifamily Housing,83999.0,,,,,93.0,2393270.25,False,Compliant,,57.59,True,False
49802,NonResidential,Hotel,BALLARD,47.66629,-122.3826,2013,1.0,4,62381,22948,39433,Hotel,60245.0,Parking,26067.0,Swimming Pool,0.0,62.0,3497215.5,False,Compliant,,24.38,False,False
49821,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.70656,-122.35521,2013,1.0,4,49970,0,49970,Multifamily Housing,37419.0,,,,,61.0,1237252.75,False,Compliant,,8.63,False,False
49822,Multifamily HR (10+),High-Rise Multifamily,DOWNTOWN,47.6147,-122.35238,2013,1.0,13,161722,0,161722,Multifamily Housing,133588.0,Parking,14406.0,,,71.0,4767092.5,False,Compliant,,77.29,True,False
49825,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,47.66249000000001,-122.31565,2013,2.0,7,305925,0,305925,Multifamily Housing,305925.0,Parking,135794.0,,,100.0,7931656.0,False,Compliant,,138.79,True,False
49826,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,47.62422,-122.30691000000002,2013,1.0,4,61558,0,61558,Multifamily Housing,42235.0,Parking,13252.0,Restaurant,4086.0,,1427645.25,False,Compliant,,20.58,True,False
49827,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.62365,-122.35832,2013,1.0,4,29158,0,29158,Multifamily Housing,31325.0,Parking,6666.0,,,100.0,856235.3125,False,Compliant,,21.18,True,False
49828,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHEAST,47.53347,-122.26948,2013,1.0,4,87958,0,87958,Multifamily Housing,94357.0,Parking,23645.0,,,95.0,2734756.0,False,Compliant,,67.17,True,False
49829,NonResidential,Senior Care Community,CENTRAL,47.61885,-122.30341,2013,1.0,6,79805,0,79805,Senior Care Community,79805.0,Parking,7000.0,,,25.0,7692164.0,False,Compliant,,184.81,True,False
49830,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.61677,-122.31721,2013,1.0,4,23397,0,23397,Multifamily Housing,23397.0,,,,,,845824.1875,False,Compliant,,17.81,True,False
49850,NonResidential,K-12 School,NORTHWEST,47.73143,-122.32784,2014,1.0,2,48925,0,48925,K-12 School,63500.0,,,,,82.0,1695022.25,False,Compliant,,22.76,True,False
49857,Multifamily MR (5-9),Mid-Rise Multifamily,LAKE UNION,47.62336,-122.33085,2013,1.0,7,229742,0,229742,Multifamily Housing,176814.0,Parking,53760.0,,,93.0,6352421.5,False,Compliant,,142.48,True,False
49862,Nonresidential COS,Other,MAGNOLIA / QUEEN ANNE,47.62082,-122.35251,1962,0.0,1,29000,0,29000,Other,25100.0,,,,,,2642231.75,False,Compliant,,54.98,True,False
49865,NonResidential,Other,NORTHEAST,47.66246,-122.29898,2013,1.0,6,305025,239252,65773,Lifestyle Center,318986.0,Medical Office,19909.0,,,,26532170.0,False,Compliant,,809.76,True,False
49866,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,47.59316,-122.30843,2014,1.0,4,122941,0,122941,Multifamily Housing,60545.0,Parking,48300.0,,,94.0,2076158.75,False,Compliant,,14.04,False,False
49867,NonResidential,Large Office,GREATER DUWAMISH,47.58872,-122.33475,2014,1.0,7,333714,146687,187027,Office,191333.0,Parking,133432.0,,,,4644839.5,False,Compliant,,42.2,True,False
49868,Multifamily MR (5-9),Mid-Rise Multifamily,LAKE UNION,47.62415,-122.33286,2014,1.0,7,145716,0,145716,Multifamily Housing,114187.0,Parking,31540.0,,,98.0,3276819.0,False,Compliant,,75.96,True,False
49869,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,47.65889,-122.34776,2014,1.0,4,34723,0,34723,Multifamily Housing,34723.0,,,,,57.0,1796340.25,False,Compliant,,30.72,True,False
49870,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.62328,-122.32377,2014,1.0,6,55113,0,55113,Multifamily Housing,42064.0,Parking,13049.0,,,99.0,1253675.75,False,Compliant,,8.36,False,False
49871,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.64787000000001,-122.37841,2014,1.0,7,209583,0,209583,Multifamily Housing,274000.0,,,,,96.0,5838218.0,False,Compliant,,124.68,True,False
49872,NonResidential,Other,GREATER DUWAMISH,47.5843,-122.32229,2014,1.0,2,56988,0,56988,Automobile Dealership,24520.0,Parking,0.0,,,,544172.375,False,Compliant,,16.13,True,False
49873,Multifamily HR (10+),High-Rise Multifamily,DOWNTOWN,47.61105,-122.34091,2014,1.0,25,237186,0,237186,Multifamily Housing,180993.0,Parking,72704.0,,,34.0,12332987.0,False,Compliant,,280.35,True,False
49874,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.62993,-122.32054,2014,1.0,3,93179,0,93179,Multifamily Housing,63663.0,Parking,29516.0,,,93.0,2197760.75,False,Compliant,,52.55,True,False
49889,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHWEST,47.68055,-122.32337,2014,4.0,6,292376,0,292376,Multifamily Housing,225965.0,Supermarket/Grocery Store,51663.0,Parking,29096.0,100.0,10432562.0,False,Compliant,,265.63,True,False
49892,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHWEST,47.56271,-122.38516,2014,1.0,7,137068,0,137068,Multifamily Housing,70584.0,Parking,32578.0,,,98.0,3177586.75,False,Compliant,,77.99,True,False
49893,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.61499,-122.31795,2014,1.0,7,103100,3400,99700,Multifamily Housing,61582.0,Parking,11390.0,Bar/Nightclub,5170.0,76.0,3496647.25,False,Compliant,,93.31,True,False
49894,Multifamily MR (5-9),Mid-Rise Multifamily,NORTH,47.73123,-122.29307,2014,3.0,6,447915,0,447915,Multifamily Housing,302864.0,Parking,135759.0,Retail Store,9680.0,100.0,8877181.0,False,Compliant,,197.27,True,False
